a q b lambda
0.47928676243186774 0.0425531914893617 0.78 2.6484899963283013
0.4829036514530455 0.0425531914893617 0.79 2.676290201000168
0.4863867675787184 0.0425531914893617 0.8 2.705306472492227
0.48973054602409377 0.0425531914893617 0.81 2.7356192519511464
0.49292902477326117 0.0425531914893617 0.82 2.767317072948273
0.49597579568244915 0.0425531914893617 0.83 2.8004976921081886
0.49886394652692356 0.0425531914893617 0.84 2.835269433755982
0.501585991600593 0.0425531914893617 0.85 2.871752802628204
0.5041337876692021 0.0425531914893617 0.86 2.910082436147869
0.50649843082842 0.0425531914893617 0.87 2.9504094934754224
0.5086701279790716 0.0425531914893617 0.88 2.992904615847578
0.5106380339095667 0.0425531914893617 0.89 3.0377616475462617
0.5123900404423533 0.0425531914893617 0.9 3.0852023942863935
0.513912496951357 0.0425531914893617 0.91 3.135482832820019
0.515189829067466 0.0425531914893617 0.92 3.1889014177391166
0.5162039997572245 0.0425531914893617 0.93 3.2458105422377455
0.5169337143827357 0.0425531914893617 0.94 3.3066329698337684
0.5173531808912667 0.0425531914893617 0.95 3.371886622188006
0.5174300312749287 0.0425531914893617 0.96 3.4422245966885856
0.0 0.05673758865248227 0.0 1.9457324875430688
0.007168861974479608 0.05673758865248227 0.01 1.9458061084032714
0.014336910131865483 0.05673758865248227 0.02 1.9460270172603562
0.02150333026431096 0.05673758865248227 0.03 1.9463953530364153
0.028667307381784954 0.05673758865248227 0.04 1.9469113475380133
0.035828025319397674 0.05673758865248227 0.05 1.9475753258530468
0.042984666342756966 0.05673758865248227 0.06 1.9483877069176028
0.05013641075047259 0.05673758865248227 0.07 1.9493490042648547
0.0572824364738029 0.05673758865248227 0.08 1.9504598268982696
0.06442191867193801 0.05673758865248227 0.09 1.951720880375473
0.0715540293227634 0.05673758865248227 0.1 1.9531329680489846
0.07867793680788658 0.05673758865248227 0.11 1.954696992504189
0.08579280549234368 0.05673758865248227 0.12 1.9564139571363701
0.09289779529648247 0.05673758865248227 0.13 1.958284967969844
0.09999206126058043 0.05673758865248227 0.14 1.9603112356470378
0.1070747531012299 0.05673758865248227 0.15 1.9624940776123823
0.11414501475764145 0.05673758865248227 0.16 1.964834920537119
0.12120198392859918 0.05673758865248227 0.17 1.9673353029295042
0.12824479159765412 0.05673758865248227 0.18 1.9699968779991885
0.13527256154669634 0.05673758865248227 0.19 1.9728214167455649
0.14228440985610172 0.05673758865248227 0.2 1.9758108113094535
0.14927944439048793 0.05673758865248227 0.21 1.978967078594866
0.15625676427049087 0.05673758865248227 0.22 1.982292364134598
0.16321545932631099 0.05673758865248227 0.23 1.9857889462998544
